time(h),Mean_20mM(µM),StDev_20mM(µM),StdErr_20mM(µM),Mean_10mM(µM),StDev_10mM(µM),StdErr_10mM(µM),Mean_5mM(µM),StDev_5mM(µM),StdErr_5mM(µM),Mean_1mM(µM),StDev_1mM(µM),StdErr_1mM(µM),Mean_0.5mM(µM),StDev_0.5mM(µM),StdErr_0.5mM(µM),Mean_0.1mM(µM),StDev_0.1mM(µM),StdErr_0.1mM(µM),Mean_0.01mM(µM),StDev_0.01mM(µM),StdErr_0.01mM(µM),Mean_0.001mM(µM),StDev_0.001mM(µM),StdErr_0.001mM(µM),Mean_0.0001mM(µM),StDev_0.0001mM(µM),StdErr_0.0001mM(µM),Mean_0mM(µM),StDev_0mM(µM),StdErr_0mM(µM),Mean_no_GntR(µM),StDev_no_GntR(µM),StdErr_no_GntR(µM)
2.8333333333333335,0.30434866078747475,0.03603656839988201,0.02080572246634224,0.6173362907590079,0.2394961875198242,0.1197480937599121,0.579471417055992,0.12961943700883308,0.05796757447140055,0.530419531208434,0.06996150908440828,0.03498075454220414,0.4620407312701722,0.18337366786926135,0.10587083650660707,0.39769729348652294,0.14497397680488563,0.07248698840244282,0.28376007836598194,0.04456943280472153,0.025732174027434915,0.3487541153541504,0.043930773002879286,0.025363443618920702,0.3641049624076153,0.07467447407879109,0.04311332771098377,0.3143876535761946,0.0414434252043386,0.0207217126021693,0.6307023984670409,0.17884115079803392,0.08942057539901696
2.9166666666666665,0.3168335771678679,0.03329162547400571,0.0192209289291774,0.6442414502674146,0.24984582215358972,0.12492291107679486,0.6019837966189492,0.1324656475824372,0.05924043853557205,0.5550022986196963,0.06838041814251393,0.034190209071256965,0.46773965088444136,0.19582725584080898,0.11306091887435679,0.4091116035809986,0.15287663384128466,0.07643831692064233,0.3036898261499869,0.054074994231069956,0.0312202124757357,0.3514882790997245,0.03908937306002016,0.022568260058656347,0.374251015824927,0.07932893650653167,0.04580058284657279,0.3209348227862293,0.03856112193917099,0.019280560969585494,0.6546922147045643,0.193787538330591,0.0968937691652955
3.0,0.33162441477946836,0.026017566689834952,0.015021249132035251,0.6633394193215914,0.25083431551962676,0.12541715775981338,0.6288444847893253,0.13127191824819764,0.05870658654795301,0.5804744927915672,0.07177487272262091,0.035887436361310456,0.4829587310104088,0.20858744941589105,0.12042802006984216,0.42084709556124944,0.157498230289605,0.0787491151448025,0.3071487079967978,0.056201828798879576,0.032448140985982386,0.3611072648070461,0.04321769418523526,0.024951747371600504,0.3833099920903838,0.06920800725238846,0.03995726161724405,0.32891495733279996,0.038296038446561154,0.019148019223280577,0.6884904316076869,0.2020629191731884,0.1010314595865942
3.0833333333333335,0.3486552901585272,0.031232045392881703,0.018031829814922865,0.6926410898238597,0.26767744367876023,0.13383872183938011,0.655151751864212,0.14552394445210465,0.06508028642976188,0.5949523839503609,0.07155505492778996,0.03577752746389498,0.4931706678914692,0.20958865412479077,0.12100606587803933,0.43413908437256515,0.1605238392299277,0.08026191961496384,0.31769006219660206,0.059233923982167015,0.03419872195626196,0.37494279219428917,0.04868552826471806,0.028108602849274106,0.40063734305631216,0.07467661022909056,0.0431145610179342,0.33504211946143614,0.033148586498734235,0.016574293249367118,0.7148026399423546,0.2238516554009583,0.11192582770047915
3.1666666666666665,0.3696391733625126,0.029508272292502913,0.017036608951397334,0.7334311893173212,0.28577971203235697,0.14288985601617848,0.6790279191267687,0.14608454939338397,0.06533099658120645,0.6128644506570595,0.07464129050928131,0.037320645254640655,0.5136274833854645,0.22668187087572594,0.13087483917050838,0.4392285819471582,0.17332246129762802,0.08666123064881401,0.327440814831421,0.05141573328154166,0.02968488745068008,0.3857806219809629,0.04909616754481735,0.028345685548179265,0.40356915719313263,0.07250303814681687,0.04185964859113043,0.348679996457433,0.037867924978329845,0.018933962489164922,0.7490455702257813,0.23282408610887206,0.11641204305443603
3.25,0.3792911008017084,0.033177606684817736,0.01915510015054705,0.7523562142791574,0.28239619698190427,0.14119809849095213,0.7057700170623973,0.15586694063702167,0.06970581494186096,0.634605993694156,0.06419067324785986,0.03209533662392993,0.5149780943923143,0.22089496063353664,0.12753376498440416,0.4616619013536167,0.17815780036619572,0.08907890018309786,0.3360386068506364,0.057012574264794266,0.032916225098972504,0.3872629999153105,0.03767746494850059,0.021753094530399506,0.4094327854667738,0.07782262971981449,0.04493091621777947,0.3540165570210839,0.03780666539745058,0.01890333269872529,0.7710341762519356,0.2689280231122123,0.13446401155610616
3.3333333333333335,0.3989573147307183,0.03522823676532951,0.020339031979538867,0.7800272690536438,0.29565544416751743,0.14782772208375872,0.7314052728070464,0.17073054353141012,0.07635302023434401,0.644537925854284,0.06905060050568372,0.03452530025284186,0.521895858085936,0.22895046592360832,0.13218461313208552,0.4658125595697897,0.18737727059916037,0.09368863529958019,0.34769997993416996,0.06541334680679597,0.037766413387498005,0.3936866376308162,0.04446258930995999,0.02567048790697318,0.41855764519597943,0.07646326632918991,0.04414608739827585,0.35653659950947464,0.038309807281997676,0.019154903640998838,0.8050794561441161,0.29622512940646645,0.14811256470323322
3.4166666666666665,0.413517560219198,0.028836022503459513,0.016648485354730458,0.804610036464906,0.3084953322896481,0.15424766614482405,0.7606772957506279,0.17757066415769987,0.07941201517328046,0.6691453995644523,0.07063635275577265,0.035318176377886326,0.5331289886551024,0.22659443606196644,0.13082435865724779,0.479153960978917,0.18943461631033268,0.09471730815516634,0.3537612585990573,0.06713870851438156,0.03876255143382201,0.410882221669247,0.04544995709009941,0.026240544960625837,0.43404025917694206,0.08216178417997928,0.04743612821341098,0.3670120702455301,0.03858221154739139,0.019291105773695694,0.8433001005513753,0.3021025763683051,0.15105128818415256
3.5,0.43812503392936614,0.04958724271529469,0.0286292079300467,0.8327752172175082,0.31802880885982404,0.15901440442991202,0.7895540179117168,0.17830075097547762,0.07973851992408598,0.6877245363416074,0.07376398927211386,0.03688199463605693,0.5499951553747894,0.24152413467596226,0.13944402417095825,0.4754480161430482,0.16938454024356428,0.08469227012178214,0.36828856235566265,0.07615424518027496,0.04396767395476451,0.42320242939026814,0.05042509809225336,0.029112943957475764,0.4398709457187087,0.078318016683799,0.04521692801478895,0.3734851205588474,0.03086020139845644,0.01543010069922822,0.8669193223053119,0.3306438053512679,0.16532190267563396
3.5833333333333335,0.44748048578169247,0.04514743371988225,0.026065883011394807,0.8617062932361899,0.32576028017079484,0.16288014008539742,0.8144777322478791,0.1872887201230113,0.0837580619227972,0.6984470700667207,0.08191873555056567,0.040959367775282834,0.5534210954897257,0.24072298310466292,0.13898147909560687,0.4883941167696829,0.183761724352366,0.091880862176183,0.36934269777564316,0.06758128565471565,0.03901807346493107,0.42517893330273143,0.05075040246757185,0.029300758526134455,0.44728283539044617,0.08150191234031963,0.04705515102915282,0.37205215522231155,0.040418286791774165,0.020209143395887082,0.9001492943336012,0.3450990783203289,0.17254953916016444
3.6666666666666665,0.46451136116075126,0.042894043706650856,0.024764887680666446,0.8848560953109164,0.3424234357807495,0.17121171789037476,0.8339858258638919,0.1906928116924299,0.085280417952968,0.7098119675633847,0.06628180158458094,0.03314090079229047,0.5680472244419542,0.2475302078717873,0.14291163214734043,0.4917788797197763,0.1784617473008687,0.08923087365043435,0.37639222839676223,0.06752164745346528,0.038983641333385194,0.4338426087856957,0.050109441883413555,0.028930699760330726,0.45581474394591276,0.07484952292861408,0.043214392211550406,0.370223889103283,0.04131896871643579,0.020659484358217895,0.9235214530984798,0.36694100773970084,0.18347050386985042
3.75,0.4906341545371413,0.03612535166740368,0.020856981509745413,0.9195931515724588,0.3465844873388333,0.17329224366941665,0.8700372572272228,0.20174851330597993,0.09022467802233838,0.7337276649041908,0.06149783749081734,0.03074891874540867,0.5795768305979901,0.24353528735723087,0.14060516371287013,0.4979307481473184,0.17800431434963113,0.08900215717481556,0.3886136109221603,0.0766198270075454,0.044236477748068895,0.4651372540663647,0.09235590383385965,0.05332170593973006,0.46694904931945597,0.07690029114276822,0.04439840379203783,0.3796864015842011,0.04489782829081908,0.02244891414540954,0.9635456573258616,0.38966603784634146,0.19483301892317073
3.8333333333333335,0.5099709511474074,0.04544770076347966,0.026239242269844545,0.9375793371758749,0.35466605780921373,0.17733302890460687,0.8932414131595421,0.20946358185415986,0.09367496156729857,0.7439560726511883,0.06309697881817622,0.03154848940908811,0.5813227423873327,0.24591939227676132,0.14198162732993733,0.507319141731519,0.18105096801429085,0.09052548400714543,0.39144659986335784,0.0740173006700118,0.04273390846652079,0.4713961831224984,0.09503757584272007,0.05486996999592391,0.4774574617873859,0.08298447260694725,0.04791110759818012,0.38015582126341113,0.04837580810665501,0.024187904053327505,0.9918837821708044,0.42158302103846595,0.21079151051923298
3.9166666666666665,0.5299995241270355,0.05459526355243472,0.03152059010847675,0.9499077803298649,0.35971180216810017,0.17985590108405008,0.9269803349452903,0.20654407961301646,0.09236932047296664,0.7583104323154533,0.058765651460588646,0.029382825730294323,0.5973324240782855,0.2536839178467278,0.1464644782578872,0.5115439188444093,0.18837894123512117,0.09418947061756058,0.39444429746392706,0.08447504269348373,0.048771688638887964,0.47903866491735664,0.07938470758658203,0.04583278229465287,0.4757115499980434,0.08127790081549564,0.04692581791499412,0.38882773217934385,0.04146079142569039,0.020730395712845195,1.0221984109282103,0.4410050963223872,0.2205025481611936
4.0,0.534117240611334,0.05536384094288357,0.031964328471745455,0.975231736708301,0.3620958078353685,0.18104790391768424,0.9441956840228458,0.21623879155797215,0.09670492745920667,0.7679458888887116,0.062161879440446925,0.031080939720223463,0.6051066728006411,0.24134486653196577,0.13934052365976474,0.5243911942754209,0.19868661392873818,0.09934330696436909,0.3987926060713464,0.07949283571579367,0.04589521009916018,0.4805210428517041,0.08586108698346018,0.04957192168281461,0.48618702073409886,0.08642664995958838,0.04989844961932591,0.39119953687429987,0.0422147105084416,0.0211073552542208,1.0586154955153466,0.48259304179779516,0.24129652089889758
4.083333333333333,0.551741067164132,0.05247729553289703,0.030297780702261648,1.0059416662481995,0.37615850190628913,0.18807925095314457,0.9683880919113967,0.22442270660910948,0.10036488553449202,0.8069818411598619,0.06508444491037493,0.03254222245518747,0.6082031955968337,0.24731281801808094,0.14278612205678398,0.526515935981319,0.20507947141578972,0.10253973570789486,0.41196929882110167,0.08604436487423632,0.049677737222390723,0.4928412505727254,0.09246949507253432,0.05338728787195647,0.4941259781158265,0.08569956634069165,0.04947866769623251,0.3935960478681616,0.04066168448421698,0.02033084224210849,1.0945384541243675,0.5050925004308735,0.25254625021543675
4.166666666666667,0.5636000906389117,0.05338783667502256,0.030823481875776052,1.0297091257955708,0.37807773596871513,0.18903886798435757,1.006139316639446,0.22966086699246563,0.10270746207333815,0.8272904188604224,0.07444003623698685,0.037220018118493424,0.6197328017528696,0.2518044458490022,0.14537936459406597,0.5376090641900193,0.21813346749615098,0.10906673374807549,0.40959749412614577,0.08087043547846756,0.04669056769297551,0.4992648882882311,0.09209681117123593,0.0531721187212192,0.4986389953826178,0.09021199580480156,0.05208392006203558,0.4017738328059785,0.03794291254054501,0.018971456270272503,1.1271754749789176,0.528022957789894,0.264011478894947
4.25,0.5940382508908466,0.049038113643059676,0.028312168112371965,1.059529628574861,0.3833615984384988,0.1916807992192494,1.020844505748173,0.23364220479072356,0.10448797046499697,0.8567897397539375,0.09010789263622783,0.045053946318113915,0.6330412614301225,0.2573910204046805,0.14860477491763474,0.5447985971716045,0.20513640427816587,0.10256820213908294,0.4153293554722894,0.09419219781682757,0.05438189076510788,0.5037779055550223,0.09105235323016637,0.05256910064778545,0.5070061952787124,0.08438313811309797,0.048718627504662486,0.4177835144969313,0.03565554076557197,0.017827770382785987,1.1569218588614905,0.5392461456711826,0.2696230728355913
4.333333333333333,0.6014171988307097,0.04601396338266713,0.026566174145464454,1.0855947739204708,0.40189061394287123,0.20094530697143562,1.039957298581693,0.24656806495117425,0.11026859086228179,0.8770489048566863,0.09229290521880068,0.04614645260940034,0.6362366094219382,0.2565665956990402,0.14812879309190677,0.5510492907947697,0.2101905587111173,0.10509527935555865,0.4244871569333694,0.0920741854286345,0.053159055742637656,0.5024272945481725,0.09140059133932538,0.05277015601385049,0.5107286109805182,0.08584189955498137,0.04956084381581731,0.41019868073285337,0.03507309534175804,0.01753654767087902,1.1730550720469721,0.5446370071288849,0.2723185035644424
4.416666666666667,0.6259917308090035,0.05551498950239003,0.03205159413326414,1.1073116106586616,0.4034798102321004,0.2017399051160502,1.0633195748270092,0.25534407879729537,0.11419334356856303,0.9080800162823601,0.09923149961360438,0.04961574980680219,0.6352483574657066,0.25320856934213287,0.14619003567080044,0.5588564812489998,0.2128915078526764,0.1064457539263382,0.43796032526999423,0.09206840436677481,0.05315571804501676,0.5150439778560632,0.08969671864224057,0.051786424653523726,0.5127380566248559,0.08119182008398584,0.04687611918148489,0.4220577042076332,0.034476670063312495,0.017238335031656248,1.201615553582067,0.5439560329249693,0.27197801646248465
4.5,0.6401566755149904,0.04475704990318463,0.02584049480973716,1.1301896434454242,0.41700356157481094,0.20850178078740547,1.0905755637798784,0.24961825766977844,0.11163267851493656,0.9308098112756882,0.11113177401416792,0.05556588700708396,0.642166121159328,0.25449399061290856,0.14693217398750485,0.5656260071491865,0.22322171915750286,0.11161085957875143,0.43726854890063205,0.09541910834340858,0.05509024788790101,0.5163945888629131,0.09345730730761612,0.053957601531789745,0.515109861319812,0.08162412775872736,0.04712571213386965,0.4242318585113428,0.03004322518545667,0.015021612592728335,1.2323007768230596,0.5606851080808923,0.28034255404044617
4.583333333333333,0.6543216202209775,0.04930188839490586,0.028464458536355788,1.1599854399258085,0.43448056681710095,0.21724028340855048,1.1047470968322404,0.25920721697964094,0.11592099148500297,0.956998488115827,0.12708032223491303,0.06354016111745651,0.6518509903303984,0.26064933175013527,0.15048596185003668,0.5805980242860962,0.21894883601593107,0.10947441800796553,0.4473487188541949,0.09223966689981648,0.053254596514570464,0.5260135745702345,0.09327137110933012,0.053850251217657234,0.529110097366427,0.08653165956829581,0.04995907694518065,0.4286542860154795,0.02765864001553994,0.01382932000776997,1.251324626980519,0.5793319420700942,0.2896659710350471
4.666666666666667,0.6562651824015663,0.047823669085456016,0.027611008220123617,1.1759210027200437,0.43517501057070207,0.21758750528535103,1.1295324558945299,0.2583833887105814,0.11555256428272236,0.9728105194155334,0.13369828814183668,0.06684914407091834,0.6604158406177393,0.25388283797193717,0.14657932484572408,0.5896405296856158,0.22411929734948308,0.11205964867474154,0.44507573935486217,0.10067742937562915,0.05812614095133903,0.5280889036783211,0.09324157643475581,0.053833049254271334,0.5339854736838365,0.09020116907905101,0.052077669249009056,0.43856151187670184,0.027618931275011468,0.013809465637505734,1.2751662054246078,0.5898018897945003,0.29490094489725016
4.75,0.6780726089024114,0.033654344452527955,0.019430344829067404,1.2077674220096088,0.43451075423276025,0.21725537711638013,1.1503450420927688,0.26876013338915483,0.12019318558001223,0.9979368254027232,0.1435860149033671,0.07179300745168354,0.6659500515726365,0.26281329070690385,0.15173532413624233,0.5968794752650126,0.23849125514601108,0.11924562757300554,0.45140055187474476,0.10154698008803846,0.058628176289222574,0.538531432682502,0.09437192169549437,0.05448565439483596,0.5374443555306473,0.10025889561120739,0.05788450036978518,0.43833915518654964,0.02088456439613664,0.01044228219806832,1.3051349459973323,0.600760705170429,0.3003803525852145
4.833333333333333,0.6872633520953659,0.045636736319493505,0.026348381998995547,1.2333631476760087,0.45063451475854377,0.22531725737927188,1.170643737273767,0.27324412970281015,0.12219848969365057,1.0162936054897262,0.1428152845764177,0.07140764228820885,0.6589664044152663,0.25446900671824,0.14691774952919257,0.5909746698265285,0.23740251636048493,0.11870125818024246,0.4593065675245979,0.10886322369258294,0.06285221150376322,0.5425503239711776,0.09291203065806439,0.05364278591138824,0.5420232562611873,0.09706527671878606,0.05604066364255665,0.4505687731449164,0.023201323864867528,0.011600661932433764,1.3192175363736336,0.6153744021114455,0.3076872010557227
4.916802777777778,0.6869998182403707,0.05588181061633251,0.032263378402143265,1.2599224189997345,0.4597147698125831,0.22985738490629154,1.2012597828778235,0.2769798882636352,0.12386917171155688,1.0235078447702173,0.14669191128627942,0.07334595564313971,0.675140794765591,0.2596955096557676,0.14993527240709448,0.6062184562514017,0.23947477757850893,0.11973738878925447,0.46171131395142834,0.1047285527111585,0.060465058099627274,0.5352702012269377,0.09383536022759421,0.05417587048690702,0.5381690736318838,0.09798668068808275,0.05657263647226248,0.45200173848145225,0.02053874715075959,0.010269373575379794,1.3353260432602094,0.6188054871583867,0.30940274357919334
5.000136111111112,0.6897010402540706,0.07366177114604378,0.042528643400152985,1.2722261558548187,0.46174866450073626,0.23087433225036813,1.2134548120177224,0.2827807933339536,0.12646341532520794,1.0476458988011754,0.15684107564651414,0.07842053782325707,0.6809385395754833,0.2519088418580287,0.14543963765797974,0.6072067082076334,0.23696243742015155,0.11848121871007578,0.47057263982563874,0.10203385984257503,0.058909276446567245,0.5404420531312166,0.09516924490923165,0.05494598916691832,0.5521034262147501,0.09378695036678993,0.05414792104074024,0.46166190135361673,0.008839378360085741,0.0044196891800428705,1.3608970626277037,0.6317446957169577,0.31587234785847884
5.083469444444445,0.7148685234061034,0.07851674749192794,0.045331665300358474,1.2968089232660807,0.4698641500914619,0.23493207504573094,1.2250568899838818,0.28324906498504104,0.12667283277396144,1.0511541932457977,0.1539165223133509,0.07695826115667545,0.6745807853237263,0.2523640838205983,0.1457024717276157,0.6094796877069661,0.2423241539553753,0.12116207697768765,0.4634242840088965,0.104959445258001,0.060598363973700664,0.5483480687810699,0.08971185205839798,0.05179516193541596,0.5512469411860161,0.09845405245361968,0.05684247368690686,0.45662181637683524,0.015091160704945927,0.007545580352472964,1.3778208773781708,0.6402429991369095,0.32012149956845476
5.1668,0.7315699814664184,0.08739077646887904,0.050455088318997726,1.326629426045371,0.4742502693137727,0.23712513465688634,1.25504045433595,0.29074501542107284,0.13002512372014868,1.0650638395297582,0.13951339636581292,0.06975669818290646,0.6892727977397036,0.25864089335383805,0.1493263894012837,0.6142727096946897,0.2430240949345769,0.12151204746728846,0.47745746178738596,0.10812742506038478,0.062427397965394246,0.5428797412899214,0.09610476320570126,0.05548611090721686,0.551246941186016,0.08995595663048649,0.05193609577582168,0.46366311156498585,0.010757997499107875,0.005378998749553937,1.4037624912292515,0.6475941071770556,0.3237970535885278
5.250147222222222,0.7472831875705016,0.08205665729120311,0.04737543317587699,1.3276176780016027,0.47532813790661854,0.23766406895330927,1.2784620256986403,0.29445261486765384,0.13168321259932783,1.0207901518905804,0.04545052115425251,0.022725260577126254,0.6901951662321865,0.26145942029688324,0.15095366669056906,0.6145691852815592,0.24300601009318534,0.12150300504659267,0.4761068507805361,0.10806671079783738,0.06239234456956885,0.5407055869862117,0.08930059983639631,0.05155772535433846,0.5486116026360649,0.08636068788474205,0.04986036639765708,0.4725820854699765,0.009965186969660013,0.0049825934848300064,1.4201674737026968,0.6659899345443824,0.3329949672721912
5.3334777777777775,0.7672129353545066,0.07787690867430642,0.04496225418676672,1.3713972396626648,0.497741571848803,0.2488707859244015,1.2893525622563131,0.3079634947783401,0.137725461782554,1.0345021477832943,0.04612247157364022,0.02306123578682011,0.6934563976877509,0.24905590447104026,0.1437924934896208,0.621116354491594,0.24602084699434795,0.12301042349717398,0.4792692570404773,0.10231488210323648,0.05907152472440841,0.5503245726935332,0.0862388053301718,0.04978999747196642,0.5563529096265464,0.08386482957696943,0.048419381931805394,0.476189205110222,0.01726577327933934,0.00863288663966967,1.4515444733130518,0.666335353158407,0.3331676765792035
5.4168111111111115,0.7910298074996897,0.078737720036491,0.04545924385844547,1.3789326608289312,0.48821035888940073,0.24410517944470037,1.3216091061077142,0.30048289813265117,0.13438003726015052,1.0394187012655467,0.052962091831255845,0.026481045915627922,0.70185653931572,0.2463491712658617,0.1422297603449865,0.6235375717843615,0.2482680432937776,0.1241340216468888,0.48809764118281346,0.11166236943791746,0.0644682990533331,0.5501928057660356,0.0946217746703551,0.05462990707712963,0.5587576560533766,0.08841685408939452,0.051047494509411796,0.48453993414037944,0.02485566638503369,0.012427833192516845,1.4592528385716586,0.6626813915241283,0.33134069576206415
5.5001444444444445,0.8299998763070909,0.088459444107517,0.051072083867839596,1.4075425549618377,0.4997672993005447,0.24988364965027235,1.3223997076726994,0.30696507608170165,0.13727895536741594,1.0622226151555922,0.054719389746475194,0.027359694873237597,0.7064683817781344,0.24343382647648026,0.14054658524605654,0.6316659441243668,0.2507878608820089,0.12539393044100444,0.48440816721288193,0.11597221271018804,0.06695658822674361,0.5545740561053293,0.09481062511990195,0.05473893993501209,0.5586588308577535,0.0847422450959691,0.04892595801789101,0.4929153694694427,0.02314470820223428,0.01157235410111714,1.4868991870472392,0.679404728565117,0.3397023642825585
5.583475,0.8327999235164141,0.05910011107589415,0.03412146503880427,1.4163379973722992,0.5092642913859587,0.2546321456929794,1.3463549350917545,0.3087058492275752,0.1380574527849318,1.0801840944601027,0.06732456931963113,0.033662284659815564,0.7068966242925013,0.240436664184778,0.13881617279013722,0.6389048897037637,0.2525262802726802,0.1262631401363401,0.4984084032594969,0.11484263054951507,0.06630442366220728,0.5575717537058985,0.08762117382008024,0.05058810829173432,0.5659060118701189,0.08964291446024489,0.051755360794564984,0.4974366221692026,0.03253280810166154,0.01626640405083077,1.5038230017977063,0.695491978404155,0.3477459892020775
5.666808333333333,0.8594168428709198,0.07545310696999515,0.043562871620320326,1.4414148907616775,0.5031558224797773,0.25157791123988865,1.346928121226369,0.30774595616413636,0.13762817555673587,1.0912772226688028,0.06736261992081544,0.03368130996040772,0.7105202147986841,0.24251719785529735,0.14001736946486967,0.629392964625034,0.2529580817431995,0.12647904087159975,0.4872740978859537,0.11575937846879975,0.0668337083201853,0.5602070922558496,0.08790473838072346,0.05075182436715432,0.5712096307018955,0.09760352760829584,0.05635142293850667,0.5017602244777161,0.04608281321605096,0.02304140660802548,1.525366894443556,0.6916589456519482,0.3458294728259741
5.7501388888888885,0.87045232304884,0.07964427912582724,0.04598264599271005,1.4538421591112904,0.5189744364136211,0.25948721820681053,1.3813785844206046,0.3123207666337418,0.13967409299557895,1.0984420493514824,0.06911878738329572,0.03455939369164786,0.716285017876702,0.2316764648701872,0.13375846935770347,0.6342848118083807,0.2535561207699324,0.1267780603849662,0.49916606309260786,0.12109498477522039,0.06991422205748712,0.556583501749667,0.09133132440613442,0.05273016473132675,0.5727578920999917,0.09425646126119906,0.05441899328201481,0.5068744283512148,0.04729436999639036,0.02364718499819518,1.5510614453055793,0.6970497708438231,0.34852488542191157
